region,region_kr,mmdd,risk_mean,risk_median,risk_q25,risk_q75,p_below_year_median,years,candidate
laptev,랍테프해,10-18,0.6000816606665667,0.5964211210400376,0.5694754636102158,0.6422837252945446,0.5,10,False
laptev,랍테프해,10-19,0.6142759048233881,0.6437166465006289,0.6091348789615654,0.6912459617557066,0.1,10,False
laptev,랍테프해,10-20,0.6704577932759032,0.6790387165800331,0.6254355516811482,0.7299120871325395,0.0,10,False
laptev,랍테프해,10-21,0.6899621744477351,0.6974420698098442,0.6248126030409614,0.8093968060827508,0.0,10,False
laptev,랍테프해,10-22,0.6339037397630477,0.6674689913983629,0.6012467128087874,0.7203413710423812,0.2,10,False
laptev,랍테프해,10-23,0.6540564640485349,0.6719204661341739,0.6233161767553563,0.753345275853872,0.0,10,False
laptev,랍테프해,10-24,0.6716442424250364,0.7004523915532199,0.6110067848679088,0.7517633321969587,0.0,10,False
laptev,랍테프해,10-25,0.6425243385369287,0.6493274578188772,0.6247107076545036,0.6879355985396196,0.0,10,False
laptev,랍테프해,10-26,0.6435663281158425,0.625102147103624,0.6077277865569505,0.671679641429448,0.1,10,False
laptev,랍테프해,10-27,0.6388625633445064,0.6213015988104336,0.587524171506275,0.6593854318972115,0.1,10,False
laptev,랍테프해,10-28,0.6866793262125801,0.6776215486841803,0.6421601645234426,0.7091350681134126,0.1,10,False
laptev,랍테프해,10-29,0.6845993489631164,0.681638749712909,0.6528195123477043,0.7016418899242665,0.0,10,False
laptev,랍테프해,10-30,0.6882337948905011,0.685239443911918,0.6486336336804062,0.7131634822730016,0.0,10,False
laptev,랍테프해,10-31,0.6853169163721265,0.691411700670805,0.6655705780195196,0.6989056783760432,0.1,10,False
