datetime,n_sec,latitude,longitude,temp_c,rh,wspd,wspd_max,wdir,pres_hpa,heading,sog_ms,cog_deg,qc_bad_temp,qc_bad_wspd,qc_bad_pres,wspd_zero_frac,cruise_year
2024-09-17 02:00:00,3598,53.903657833333334,-166.52566599999997,12.49,78.1,0.0,0.4,200.41276811196047,,233.59088382778629,0.0016666198129478029,289.0185377419947,0.0,0.0,1.0,0.9794330183435241,2024
2024-09-17 03:00:00,3599,53.90365499999999,-166.52566966666666,12.63,78.8,0.0,0.1,199.78912895993096,,233.5230897563706,0.0015443739641071328,76.36412089376078,0.0,0.0,1.0,0.9649902750764101,2024
2024-09-17 04:00:00,3598,53.90365283333334,-166.52565133333331,13.22,76.3,0.0,0.4,199.43217194312402,,233.56334071382776,0.0018106600623240732,260.1709437602783,0.0,0.0,1.0,0.9483046136742634,2024
2024-09-17 05:00:00,3600,53.90365583333334,-166.525652,14.06,74.7,0.0,0.3,203.2828026829564,,233.6466388838872,0.0009955340418408745,317.98004179441267,0.0,0.0,1.0,0.9977777777777778,2024
2024-09-17 06:00:00,3591,53.90365,-166.52564233333337,14.83,74.2,0.0,0.1,201.83993178688993,,233.55976051477535,0.0020389252456836254,111.20130916789462,0.0,0.0,1.0,0.9813422445001392,2024
2024-09-17 07:00:00,3593,53.90365433333333,-166.52564666666663,16.0,68.1,0.0,0.1,204.28284926369193,,233.63640411592442,0.0009608584038855855,257.0199240583941,0.0,0.0,1.0,0.9897021987197329,2024
2024-09-17 08:00:00,1084,53.903653500000004,-166.5256516666667,15.57,68.1,0.0,0.1,207.24305214172873,,233.75322878310402,0.000935473866328193,20.224860924498063,0.0,0.0,1.0,0.9981549815498155,2024
2024-09-17 09:00:00,2780,53.903664666666664,-166.52565291666667,13.71,71.2,0.0,0.4,201.26216650379908,,233.78611990732736,0.0014838097165601968,163.21350084311152,0.0007194244604316547,0.0,1.0,0.9730215827338129,2024
2024-09-17 10:00:00,3599,53.903654833333334,-166.52565616666664,12.25,69.0,0.0,0.1,199.3205304868598,,233.72408999640726,0.0017674898936760831,160.63088790437567,0.0,0.0,1.0,0.9510975270908586,2024
2024-09-17 11:00:00,3599,53.90366016666667,-166.5256516666667,11.3,68.8,0.0,0.3,200.52397692788463,,233.71686579243317,0.00143397310340181,309.9456362707641,0.0,0.0,1.0,0.963878855237566,2024
2024-09-17 12:00:00,3594,53.903660666666674,-166.5256533333333,10.93,65.1,0.0,1.4,204.07247024311292,,233.69997217586237,0.0010322760928078093,7.7559166785848355,0.0,0.0,1.0,0.9919309961046188,2024
2024-09-17 13:00:00,3600,53.90364866666667,-166.52565599999997,10.39,67.0,0.0,0.1,201.9592911384041,,233.75138888924118,0.0012488282617726522,179.0611939535125,0.0,0.0,1.0,0.9802777777777778,2024
2024-09-17 14:00:00,3599,53.903654833333334,-166.52566383333337,10.65,66.1,0.0,1.3,198.97027262208744,,233.65523756480502,0.0009546912390547886,345.6470056107364,0.0,0.0,1.0,0.9560989163656571,2024
2024-09-17 15:00:00,3599,53.9036595,-166.52566083333332,11.55,59.5,0.0,0.2,198.79479653196628,,233.71817171443513,0.001124400654105717,139.84636249252242,0.0,0.0,1.0,0.9599888858016116,2024
2024-09-17 16:00:00,3599,53.903649333333334,-166.52565783333333,11.44,59.1,0.0,0.2,198.94302269204857,,233.5591553158396,0.001390000872960455,260.15886196434917,0.0,0.0,1.0,0.9505418171714365,2024
2024-09-17 17:00:00,3599,53.90365133333333,-166.5256615,11.18,59.9,0.0,0.1,197.7006222433543,,233.94820785875874,0.00167054933041883,340.4742603990728,0.0,0.0,1.0,0.9433175882189497,2024
2024-09-17 18:00:00,3599,53.90365266666666,-166.5256471666667,11.22,59.0,0.0,0.1,196.51827380180302,,233.62431230679175,0.0015343739777580177,104.63583502153797,0.0,0.0,1.0,0.8899694359544318,2024
2024-09-17 19:00:00,3600,53.9036525,-166.52565033333335,11.04,65.5,0.0,0.2,195.8751451119756,,233.71608333186026,0.0014822324596714472,264.76725055953176,0.0,0.0,1.0,0.86,2024
2024-09-17 20:00:00,3600,53.90365433333333,-166.52564866666665,10.9,67.2,0.0,0.2,196.92837563109555,,233.43474998680398,0.0010754798932632295,76.0311314559989,0.0,0.0,1.0,0.905,2024
2024-09-17 21:00:00,3599,53.90365583333334,-166.52564766666669,10.64,68.4,0.0,0.1,195.67570138641392,,233.67588220978212,0.001236603091020936,61.82451543901027,0.0,0.0,1.0,0.8688524590163934,2024
2024-09-17 22:00:00,3598,53.903646166666675,-166.52565366666664,10.39,73.2,0.0,0.3,195.49299200071877,,233.5040578135238,0.001931982236163321,290.1959947728219,0.0,0.0,1.0,0.8032240133407449,2024
2024-09-17 23:00:00,3600,53.90365366666666,-166.52565083333332,10.51,69.7,0.0,0.7,196.45583269073293,,233.90308344585523,0.0013507340286804457,21.183255239798534,0.0,0.0,1.0,0.875,2024
2024-09-18 00:00:00,3600,53.90365716666667,-166.525648,10.76,68.1,0.0,0.2,197.51448219126658,,233.8509444326436,0.0010848838927647745,319.81641734789326,0.0,0.0,1.0,0.9194444444444444,2024
2024-09-18 01:00:00,3600,53.903654499999995,-166.5256505,11.22,65.2,0.0,0.2,197.991722026501,,233.77272222509015,0.0016132199029031268,223.0751233270845,0.0,0.0,1.0,0.9233333333333333,2024
