datetime,cruise_year,era5_region,sog_ms,slow,ice,wind,cold,fog,composite
2021-08-26 16:00:00,2021,east_siberian,4.539970967564047,1,0.0,0.2230685551961263,0.0,0.76630859375,0.161659427218967
2021-08-26 17:00:00,2021,east_siberian,4.620299350388054,1,0.0,0.2176865259806315,0.00454559326171875,0.73662109375,0.15687196519639757
2021-08-26 18:00:00,2021,east_siberian,4.657348773199797,1,0.0,0.2177660624186198,0.00464324951171875,0.74990234375,0.1586770290798611
2021-08-26 19:00:00,2021,east_siberian,4.62729837366251,1,0.0,0.21615613301595052,0.00522918701171875,0.76552734375,0.16040917290581597
2021-08-26 20:00:00,2021,east_siberian,4.663726343421767,1,0.0,0.19861504236857097,0.00903778076171875,0.75458984375,0.1547810278998481
2021-08-26 21:00:00,2021,east_siberian,4.5864832521340215,1,0.0,0.045604674021402995,0.02074432373046875,0.6765625,0.10513548956976995
2021-08-26 22:00:00,2021,east_siberian,4.585302863959838,1,0.0,0.03228336970011393,0.02513885498046875,0.50546875,0.07935657925075955
2021-08-26 23:00:00,2021,east_siberian,4.578355072211523,1,0.0,0.028829542795817058,0.02933807373046875,0.26953125,0.047537121242947046
2021-08-27 00:00:00,2021,east_siberian,4.547236555472177,1,0.0,0.035467974344889325,0.03363494873046875,0.0,0.013942786322699654
2021-08-27 01:00:00,2021,east_siberian,4.498085024481815,1,0.0,0.05668478012084961,0.02601776123046875,0.0,0.01858497619628906
2021-08-27 02:00:00,2021,east_siberian,4.595677156750019,1,0.0,0.06031602223714193,0.03363494873046875,0.0,0.02056893242730035
2021-08-27 07:00:00,2021,east_siberian,6.1285262207550115,0,0.0,0.24558798472086588,0.00824432373046875,0.8115234375,0.17479249742296005
2021-08-27 08:00:00,2021,east_siberian,6.0512427957498565,0,0.0,0.23660475413004559,0.01097869873046875,0.8248046875,0.17453238593207465
2021-08-27 09:00:00,2021,east_siberian,6.0063636641300775,0,0.0,0.18567419052124023,0.09349822998046875,0.0,0.061979548136393225
2021-08-27 10:00:00,2021,east_siberian,6.049052496284313,0,0.0,0.2281084696451823,0.10892791748046875,0.0,0.07535264756944444
2021-08-27 11:00:00,2021,east_siberian,5.893512748453656,0,0.0,0.23263893127441407,0.11049041748046876,0.0,0.07676910400390624
2021-08-27 12:00:00,2021,east_siberian,6.035440989893487,0,0.0,0.24683151245117188,0.12474822998046875,0.0796875,0.093079833984375
2021-08-28 06:00:00,2021,east_siberian,6.139849897650896,0,0.0,0.5103642781575519,0.06846160888671875,0.41748046875,0.20088941786024303
2021-08-28 07:00:00,2021,east_siberian,6.182088234568012,0,0.0,0.542768923441569,0.06074676513671875,0.24794921875,0.18589784410264756
2021-08-28 08:00:00,2021,east_siberian,5.919974761406164,0,0.0,0.5723201751708984,0.04785614013671875,0.10029296875,0.1723719278971354
2021-08-28 09:00:00,2021,east_siberian,5.908123764465724,0,0.0,0.46905765533447263,0.05427703857421875,0.40908203125,0.18686325073242188
2021-08-28 10:00:00,2021,east_siberian,2.4286933502320243,1,0.0,0.4742866516113281,0.05408172607421875,0.41298828125,0.18875244140625
2021-08-28 20:00:00,2021,east_siberian,2.5980864334476452,1,0.0,0.376084836324056,0.03552703857421875,0.15234375,0.12533872816297742
2021-08-28 21:00:00,2021,east_siberian,2.447941661887834,1,0.0,0.43458563486735025,0.01278533935546875,0.5986328125,0.19741192287868925
2021-08-28 22:00:00,2021,east_siberian,2.4587247430186916,1,0.0,0.4306042989095052,0.01249237060546875,0.5900390625,0.1951653374565972
2021-08-28 23:00:00,2021,east_siberian,2.5167735766081267,1,0.0,0.42667725880940743,0.01219940185546875,0.5806640625,0.19282906426323781
2021-08-29 00:00:00,2021,east_siberian,2.5697283103220694,1,0.0,0.4213422775268555,0.01132049560546875,0.5728515625,0.190247548421224
2021-08-29 01:00:00,2021,east_siberian,2.710838389839588,1,0.0,0.41430670420328775,0.00975799560546875,0.5642578125,0.18701722886827254
2021-08-29 02:00:00,2021,east_siberian,2.663850111771671,1,0.0,0.4032828648885091,0.01132049560546875,0.5603515625,0.18376503838433159
2021-08-29 03:00:00,2021,east_siberian,2.562510100571273,1,0.0,0.21062488555908204,0.01008758544921875,0.59072265625,0.13627466837565105
2021-08-29 05:00:00,2021,east_siberian,2.105287552275978,1,0.0,0.22741756439208985,0.00530242919921875,0.58916015625,0.13990636189778646
2021-08-29 06:00:00,2021,east_siberian,2.2289340642039814,1,0.0,0.22479298909505208,0.00696258544921875,0.57900390625,0.1380736626519097
2021-08-29 07:00:00,2021,east_siberian,2.253555060715205,1,0.0,0.21954784393310547,0.00823211669921875,0.57119140625,0.1358025614420573
2021-08-29 08:00:00,2021,east_siberian,2.436179330541991,1,0.0,0.21427071889241536,0.00950164794921875,0.56494140625,0.13373126559787324
2021-08-29 09:00:00,2021,east_siberian,2.5768918907112863,1,0.0,0.11505409876505533,0.01114959716796875,0.63701171875,0.11710260179307724
2021-08-29 10:00:00,2021,east_siberian,2.654629086466486,1,0.0,0.11413364410400391,0.01027069091796875,0.64169921875,0.11736495971679688
2021-08-29 11:00:00,2021,east_siberian,2.709925570795179,1,0.0,0.09003337224324544,0.00851287841796875,0.59794921875,0.1048705122205946
2021-08-29 12:00:00,2021,east_siberian,2.686008635190672,1,0.0,0.10364580154418945,0.00851287841796875,0.65263671875,0.11579216003417968
2021-08-29 13:00:00,2021,east_siberian,2.7261268021972493,1,0.0,0.09778661727905273,0.00734100341796875,0.65185546875,0.11396929423014324
2021-08-29 14:00:00,2021,east_siberian,2.7096280437261058,1,0.0,0.0918018658955892,0.00607147216796875,0.65029296875,0.11199575636121961
2021-08-29 15:00:00,2021,east_siberian,2.5581740360986296,1,0.0,0.0,0.01431121826171875,0.798828125,0.1084185791015625
2021-08-29 16:00:00,2021,east_siberian,2.5246059449603,1,0.0,0.0,0.01909637451171875,0.850390625,0.11593159993489582
2021-08-29 17:00:00,2021,east_siberian,2.5430077929664905,1,0.0,0.0,0.01958465576171875,0.851953125,0.11620503743489582
2021-08-29 18:00:00,2021,east_siberian,2.5506039383225954,1,0.0,0.0,0.01997528076171875,0.853515625,0.1164654541015625
2021-08-29 19:00:00,2021,east_siberian,2.662008350188351,1,0.0,0.0,0.01851043701171875,0.855078125,0.11647847493489584
2021-08-29 20:00:00,2021,east_siberian,2.6704492448059516,1,0.0,0.0,0.01548309326171875,0.926171875,0.12555399576822918
2021-08-29 21:00:00,2021,east_siberian,2.648328672213442,1,0.0,0.0,0.02137908935546875,0.99462890625,0.13546773274739585
2021-08-29 22:00:00,2021,east_siberian,2.58865818888741,1,0.0,0.0,0.02079315185546875,1.0,0.13610575358072916
2021-08-29 23:00:00,2021,east_siberian,2.5132074863241924,1,0.0,0.0,0.02079315185546875,1.0,0.13610575358072916
2021-08-30 00:00:00,2021,east_siberian,2.6302115077783443,1,0.0,0.0,0.02079315185546875,1.0,0.13610575358072916
2021-08-30 01:00:00,2021,east_siberian,2.6276310991285023,1,0.0,0.0,0.01385955810546875,1.0,0.1351812744140625
2021-08-30 02:00:00,2021,east_siberian,2.4644808968294956,1,0.0,0.0,0.01444549560546875,1.0,0.1352593994140625
2021-08-30 03:00:00,2021,east_siberian,2.5352758953944745,1,0.0,0.0,0.02206268310546875,1.0,0.1362750244140625
2021-08-30 04:00:00,2021,east_siberian,2.635055199713945,1,0.0,0.0,0.02303924560546875,1.0,0.13640523274739583
2021-08-30 05:00:00,2021,east_siberian,2.603526320735741,1,0.0,0.0,0.02479705810546875,1.0,0.13663960774739584
2021-08-30 06:00:00,2021,east_siberian,2.5725620284236252,1,0.0,0.0,0.02479705810546875,1.0,0.13663960774739584
2021-08-30 09:00:00,2021,east_siberian,2.6461508060110033,1,0.0,0.0,0.03976287841796875,1.0,0.13863505045572916
2021-08-30 10:00:00,2021,east_siberian,2.5631816872509585,1,0.0,0.0,0.03829803466796875,1.0,0.13843973795572917
2021-08-30 11:00:00,2021,east_siberian,2.5558832610769753,1,0.0,0.0,0.03888397216796875,1.0,0.13851786295572915
2021-08-30 12:00:00,2021,east_siberian,2.585632124025133,1,0.0,0.0,0.03966522216796875,1.0,0.13862202962239584
2021-08-30 13:00:00,2021,east_siberian,2.6405882333654387,1,0.0,0.0,0.03966522216796875,1.0,0.13862202962239584
2021-08-30 14:00:00,2021,east_siberian,2.673350539396326,1,0.0,0.0,0.04005584716796875,1.0,0.13867411295572918
2021-08-30 16:00:00,2021,east_siberian,2.678253094178755,1,0.0,0.0,0.04484100341796875,1.0,0.1393121337890625
2021-08-30 17:00:00,2021,east_siberian,2.606273277782454,1,0.0,0.0,0.04366912841796875,1.0,0.1391558837890625
2021-08-30 18:00:00,2021,east_siberian,2.6735850702573143,1,0.0,0.0,0.04288787841796875,1.0,0.13905171712239583
2021-08-30 19:00:00,2021,east_siberian,2.637491617633917,1,0.0,0.0,0.04288787841796875,1.0,0.13905171712239583
2021-08-30 20:00:00,2021,east_siberian,2.637967859355724,1,0.0,0.0,0.04298553466796875,1.0,0.13906473795572916
2021-08-30 21:00:00,2021,east_siberian,2.5728688546325547,1,0.0,0.0,0.04282684326171875,0.93046875,0.12977274576822917
2021-08-30 22:00:00,2021,east_siberian,2.4829727051398036,1,0.0,0.0,0.04282684326171875,0.93046875,0.12977274576822917
2021-08-30 23:00:00,2021,east_siberian,2.522349881817324,1,0.0,0.0,0.04282684326171875,0.93046875,0.12977274576822917
2021-08-31 00:00:00,2021,east_siberian,2.6122881121894577,1,0.0,0.0,0.04331512451171875,0.925,0.12910868326822916
2021-08-31 01:00:00,2021,east_siberian,2.6890560594271973,1,0.0,0.0,0.04038543701171875,0.76171875,0.10694722493489583
2021-08-31 02:00:00,2021,east_siberian,2.591435251354744,1,0.0,0.0,0.03950653076171875,0.7671875,0.1075592041015625
2021-08-31 03:00:00,2021,east_siberian,4.186616133461941,1,0.0,0.0,0.03717498779296875,0.90830078125,0.12606343587239582
2021-08-31 04:00:00,2021,east_siberian,3.9881711280789407,1,0.0,0.0,0.03229217529296875,0.80283203125,0.11134989420572916
2021-08-31 05:00:00,2021,east_siberian,2.602377026250765,1,0.0,0.0,0.03121795654296875,0.77861328125,0.10797749837239583
2021-08-31 06:00:00,2021,east_siberian,2.571187074204906,1,0.0,0.0,0.03004608154296875,0.75517578125,0.10469624837239583
2021-08-31 07:00:00,2021,east_siberian,2.1282075491052477,1,0.0,0.0,0.02887420654296875,0.73251953125,0.1015191650390625
2021-08-31 08:00:00,2021,east_siberian,2.6389229709033817,1,0.0,0.0,0.02828826904296875,0.69814453125,0.09685770670572916
2021-08-31 09:00:00,2021,east_siberian,2.595069409370455,1,0.0,0.0,0.03462371826171875,0.7453125,0.10399149576822916
2021-08-31 10:00:00,2021,east_siberian,2.6967461428491726,1,0.0,0.0,0.03540496826171875,0.74765625,0.10440816243489583
2021-08-31 11:00:00,2021,east_siberian,2.359735752613646,1,0.0,0.0,0.03550262451171875,0.80078125,0.11150451660156249
2021-08-31 12:00:00,2021,east_siberian,2.4164811332834955,1,0.0,0.0,0.03550262451171875,0.80078125,0.11150451660156249
2021-08-31 13:00:00,2021,east_siberian,2.695673059351328,1,0.0,0.0,0.03530731201171875,0.78359375,0.10918680826822916
2021-08-31 14:00:00,2021,east_siberian,2.563695267297133,1,0.0,0.0,0.03394012451171875,0.684375,0.09577534993489584
2021-08-31 15:00:00,2021,east_siberian,2.5854083092175575,1,0.0,0.0,0.04176483154296875,0.70908203125,0.1001129150390625
2021-08-31 16:00:00,2021,east_siberian,2.585535733709859,1,0.0,0.0,0.04362030029296875,0.72861328125,0.1029644775390625
2021-08-31 17:00:00,2021,east_siberian,2.5953337438035176,1,0.0,0.0,0.04362030029296875,0.72861328125,0.1029644775390625
2021-08-31 18:00:00,2021,east_siberian,3.1334629994072847,1,0.0,0.0,0.04508514404296875,0.74189453125,0.10493062337239584
2021-08-31 19:00:00,2021,east_siberian,3.1681182694235543,1,0.0,0.0,0.04654998779296875,0.73955078125,0.10481343587239583
2021-08-31 20:00:00,2021,east_siberian,4.14069814784688,1,0.0,0.0,0.05065155029296875,0.77548828125,0.1101519775390625
2021-08-31 21:00:00,2021,east_siberian,3.0574896916804284,1,0.0,0.0,0.05153045654296875,0.78173828125,0.11110249837239583
2021-08-31 22:00:00,2021,east_siberian,3.1277417214474066,1,0.0,0.0,0.05162811279296875,0.76376953125,0.10871968587239583
2021-08-31 23:00:00,2021,east_siberian,3.07734536434395,1,0.0,0.0,0.05221405029296875,0.76611328125,0.10911031087239582
2021-09-01 00:00:00,2021,east_siberian,3.0330847865541357,1,0.0,0.043791611989339195,0.01905975341796875,0.6740234375,0.10408885531955295
2021-09-01 01:00:00,2021,east_siberian,3.9429399295632224,1,0.0,0.03852990468343099,0.02091522216796875,0.6818359375,0.10397479587131077
2021-09-01 02:00:00,2021,east_siberian,3.3507814071350013,1,0.0,0.04891643524169922,0.02189178466796875,0.6763671875,0.10614557902018229
2021-09-01 04:00:00,2021,east_siberian,6.0882411307226985,0,0.0,0.0,0.01847381591796875,0.88466796875,0.12041890462239582
2021-09-01 05:00:00,2021,east_siberian,6.457461178950371,0,0.0,0.0,0.02013397216796875,0.88935546875,0.12126525878906251
2021-09-01 06:00:00,2021,east_siberian,6.498472855821399,0,0.0,0.0,0.02247772216796875,0.87373046875,0.11949442545572916
2021-09-01 08:00:00,2021,east_siberian,6.0749553791199755,0,0.0,0.0,0.02472381591796875,0.85966796875,0.11791890462239582
2021-09-01 09:00:00,2021,east_siberian,5.964121013780211,0,0.0,0.13642358779907227,0.03990936279296875,0.80322265625,0.14879722595214845
2021-09-01 10:00:00,2021,east_siberian,5.962098513993717,0,0.0,0.12512083053588868,0.04528045654296875,0.78447265625,0.14399930318196613
2021-09-01 11:00:00,2021,east_siberian,5.911676416938546,0,0.0,0.11888818740844727,0.04635467529296875,0.76494140625,0.13987632751464843
2021-09-01 12:00:00,2021,east_siberian,5.890220700480489,0,0.0,0.10127328236897787,0.04596405029296875,0.76884765625,0.13564776950412327
2021-09-01 13:00:00,2021,east_siberian,5.997265804733873,0,0.0,0.08870830535888671,0.04596405029296875,0.78056640625,0.13385960896809895
2021-09-08 06:00:00,2021,chukchi,4.535305116605817,1,0.1252615792410714,0.0,0.12881317138671874,0.49453125,0.1415679931640625
2021-09-08 07:00:00,2021,chukchi,4.5870982382298875,1,0.0,0.010388882954915364,0.12070770263671875,0.4953125,0.0849063958062066
2021-09-08 08:00:00,2021,chukchi,4.679919136258023,1,0.0,0.013562393188476563,0.11650848388671875,0.50625,0.08665110270182291
2021-09-08 09:00:00,2021,chukchi,4.425091293476964,1,0.0,0.12141157786051432,0.09320526123046875,0.46201171875,0.10640535142686633
2021-09-08 10:00:00,2021,chukchi,4.5376778680190295,1,0.0,0.19548800786336268,0.06869354248046874,0.49169921875,0.1268491702609592
2021-09-08 11:00:00,2021,chukchi,4.5476221019560175,1,0.0,0.20050900777180988,0.06722869873046874,0.47607421875,0.12590945773654513
2021-09-08 12:00:00,2021,chukchi,4.769071699193151,1,0.0,0.20137672424316405,0.06693572998046875,0.46904296875,0.1251642862955729
2021-09-08 13:00:00,2021,chukchi,4.626360714933529,1,0.0,0.2495563507080078,0.04720916748046875,0.51513671875,0.14152781168619794
2021-09-08 14:00:00,2021,chukchi,4.6175960973454675,1,0.0,0.24784043629964192,0.04701385498046875,0.50029296875,0.13906502617730032
2021-09-08 15:00:00,2021,chukchi,4.4645202112031885,1,0.0,0.40448799133300767,0.03550262451171875,0.7564453125,0.21345652262369788
2021-09-08 16:00:00,2021,chukchi,4.612810941031445,1,0.0,0.3859008153279622,0.06538543701171876,0.6947265625,0.20425515068901906
2021-09-08 17:00:00,2021,chukchi,4.579940927681537,1,0.0,0.3859008153279622,0.06538543701171876,0.6947265625,0.20425515068901906
2021-09-08 18:00:00,2021,chukchi,4.552091616152276,1,0.0,0.3876885732014973,0.06226043701171875,0.7017578125,0.2052527194552951
2021-09-08 20:00:00,2021,chukchi,4.493486174931265,1,0.0,0.3326973597208659,0.08159637451171875,0.6798828125,0.19024985419379342
2021-09-08 21:00:00,2021,chukchi,4.411029306411979,1,0.0,0.2871807098388672,0.03425750732421875,0.883203125,0.19890960693359372
2021-09-08 22:00:00,2021,chukchi,4.896331217720727,0,0.0,0.29867159525553383,0.03601531982421875,0.879296875,0.20168738471137151
2021-09-09 00:00:00,2021,chukchi,4.941398420079984,0,0.0,0.28382034301757814,0.01814422607421875,0.906640625,0.19899007161458332
2021-09-09 01:00:00,2021,chukchi,4.890633203054291,0,0.0,0.277390988667806,0.00232391357421875,0.956640625,0.20183286878797743
2021-09-09 02:00:00,2021,chukchi,6.370141155577245,0,0.0,0.277390988667806,0.00232391357421875,0.956640625,0.20183286878797743
2021-09-09 03:00:00,2021,chukchi,6.465204183615266,0,0.0,0.0,0.0,1.0,0.13333333333333333
2021-09-09 04:00:00,2021,chukchi,6.31989791974892,0,0.0,0.0,0.0,1.0,0.13333333333333333
2021-09-09 05:00:00,2021,chukchi,5.750429989068939,0,0.0,0.0,0.0,1.0,0.13333333333333333
2021-09-09 06:00:00,2021,chukchi,6.28604101300763,0,0.0,0.05980415344238281,0.0,1.0,0.14928110758463542
2021-09-09 07:00:00,2021,chukchi,4.289345847074888,1,0.0,0.12586215337117512,0.0,1.0,0.16689657423231335
2021-09-09 08:00:00,2021,chukchi,6.439402358080722,0,0.0,0.248974609375,0.0,0.99150390625,0.19859375
2021-09-09 09:00:00,2021,chukchi,6.093563817470112,0,0.0,0.006436920166015625,0.0,0.96591796875,0.13050557454427084
2021-09-09 10:00:00,2021,chukchi,6.4149492151300835,0,0.0,0.0,0.0,0.92919921875,0.12389322916666666
2021-09-09 11:00:00,2021,chukchi,6.518880174630973,0,0.0,0.0,0.0,0.92919921875,0.12389322916666666
2021-09-09 12:00:00,2021,chukchi,6.457651131927043,0,0.0,0.002504857381184896,0.0,0.85732421875,0.1149778578016493
2021-09-09 13:00:00,2021,chukchi,6.415100893604057,0,0.0,0.03534285227457682,0.0,0.76201171875,0.1110263231065538
2021-09-09 14:00:00,2021,chukchi,6.351117753916512,0,0.0,0.057755629221598305,0.0,0.62919921875,0.09929473029242622
2021-09-09 15:00:00,2021,chukchi,6.396098723945794,0,0.0,0.0,0.0,0.67431640625,0.08990885416666666
2021-09-09 16:00:00,2021,chukchi,6.436595298642753,0,0.0,0.0,0.0,0.59384765625,0.0791796875
2021-09-09 17:00:00,2021,chukchi,6.447433191859925,0,0.0,0.0,0.0,0.31181640625,0.04157552083333334
2021-09-09 18:00:00,2021,chukchi,6.475161361309718,0,0.0,0.0,0.0,0.20556640625,0.027408854166666666
2021-09-09 19:00:00,2021,chukchi,6.495172674048449,0,0.0,0.0,0.0,0.15478515625,0.020638020833333333
2021-09-09 20:00:00,2021,chukchi,6.487091923887334,0,0.0,0.0,0.0,0.18681640625,0.024908854166666668
2021-09-09 21:00:00,2021,chukchi,6.44104179347369,0,0.0,0.0,0.0,0.1974609375,0.026328124999999997
2021-09-09 22:00:00,2021,chukchi,6.522742524022871,0,0.0,0.0,0.0,0.1865234375,0.024869791666666665
2021-09-09 23:00:00,2021,chukchi,6.47477811494221,0,0.0,0.026483821868896484,0.0,0.2388671875,0.03891131083170572
2021-09-10 00:00:00,2021,chukchi,6.5043366524000525,0,0.0,0.08528887430826823,0.0,0.2841796875,0.060634324815538196
2021-09-10 01:00:00,2021,chukchi,6.54652029710711,0,0.0,0.14093774159749348,0.0,0.3115234375,0.07911985609266492
2021-09-10 02:00:00,2021,chukchi,6.454885451831062,0,0.0,0.19675505956013997,0.0,0.3521484375,0.099421140882704
2021-09-10 03:00:00,2021,chukchi,6.430285085192807,0,0.0,0.29800599416097007,0.0,0.733203125,0.17722868177625867
2021-09-10 04:00:00,2021,chukchi,6.484716104059159,0,0.0,0.3115609486897786,0.0,0.841015625,0.1952183363172743
2021-09-10 05:00:00,2021,chukchi,6.497493585852522,0,0.0,0.3668241500854492,0.0,0.830078125,0.20849685668945311
2021-09-10 06:00:00,2021,chukchi,6.5361988765729535,0,0.0,0.37239875793457045,0.0,0.752734375,0.1996709187825521
2021-09-10 07:00:00,2021,chukchi,6.461060099364436,0,0.0,0.3382294972737629,0.0,0.825390625,0.2002466159396701
2021-09-10 08:00:00,2021,chukchi,6.4144106025583465,0,0.0,0.3038260777791341,0.0,0.770703125,0.18378070407443575
2021-09-10 09:00:00,2021,chukchi,6.432966480191596,0,0.0,0.25326175689697267,0.0,0.821484375,0.1770677185058594
2021-09-10 10:00:00,2021,chukchi,6.459601245765534,0,0.0,0.21354014078776043,0.0,0.807421875,0.16460028754340278
2021-09-10 11:00:00,2021,chukchi,6.501957314381951,0,0.0,0.16683152516682942,0.0,0.749609375,0.14443632337782117
2021-09-10 12:00:00,2021,chukchi,6.514738480751833,0,0.0,0.12318290074666341,0.0,0.661328125,0.12102585686577691
2021-09-10 13:00:00,2021,chukchi,6.568234630596602,0,0.0,0.0868764877319336,0.0,0.630078125,0.10717748006184896
2021-09-10 14:00:00,2021,chukchi,6.528726199986129,0,0.0,0.061824703216552736,0.0,0.673046875,0.10622617085774741
2021-09-10 15:00:00,2021,chukchi,6.57810595063266,0,0.0,0.13042850494384767,0.0,0.708203125,0.12920801798502607
2021-09-10 16:00:00,2021,chukchi,6.511910806099759,0,0.0,0.12786633173624676,0.0,0.791015625,0.13956643846299913
2021-09-10 17:00:00,2021,chukchi,6.4004355444310885,0,0.0,0.11039352416992188,0.0,0.849609375,0.14271952311197916
2021-09-10 18:00:00,2021,chukchi,6.12771551864054,0,0.0,0.09799982706705729,0.0,0.911328125,0.14764370388454862
2021-09-10 19:00:00,2021,chukchi,6.068302961192863,0,0.0,0.08335936864217122,0.0,0.784765625,0.1268645816379123
2021-09-10 20:00:00,2021,chukchi,6.042072679205834,0,0.0,0.08335936864217122,0.0,0.784765625,0.1268645816379123
2021-09-10 21:00:00,2021,chukchi,5.562338698588794,0,0.0,0.0259670893351237,0.0,0.5535156250000007,0.08072664048936642
2021-09-10 22:00:00,2021,chukchi,5.742965897314517,0,0.0,0.03884080251057943,0.0,0.540234375,0.08238879733615452
2021-09-10 23:00:00,2021,chukchi,6.2674806574893545,0,0.0,0.025963433583577476,0.0,0.791796875,0.11249649895562065
2021-09-11 00:00:00,2021,chukchi,5.704936192196178,0,0.0,0.025963433583577476,0.0,0.791796875,0.11249649895562065
2022-07-23 07:00:00,2022,chukchi,6.572232190996742,0,0.0,0.06413577397664388,0.0,0.5048828125,0.0844205813937717
2022-07-23 13:00:00,2022,chukchi,6.598192781598164,0,0.0,0.009975783030192057,0.0,0.4439453125,0.06185291714138455
2022-07-23 14:00:00,2022,chukchi,7.062902500835725,0,0.0,0.028647836049397787,0.0,0.3626953125,0.05599879794650607
2022-07-23 15:00:00,2022,chukchi,7.231700638464667,0,0.0,0.0,0.0,0.59609375,0.07947916666666666
2022-07-23 16:00:00,2022,chukchi,6.985528826963309,0,0.0,0.0065479278564453125,0.0,0.7609375,0.10320444742838542
2022-07-23 17:00:00,2022,chukchi,6.868777008094377,0,0.0,0.00873098373413086,0.0,0.84921875,0.11555742899576824
2022-07-23 18:00:00,2022,chukchi,6.746264356721581,0,0.0,0.031751060485839845,0.0,0.8703125,0.1245086161295573
2022-07-23 19:00:00,2022,chukchi,6.71029412678545,0,0.0,0.07867059707641602,0.0,0.9171875,0.14327049255371094
2022-07-23 21:00:00,2022,chukchi,5.764881749837942,0,0.0,0.0,0.0,0.75859375,0.10114583333333332
2022-07-23 22:00:00,2022,chukchi,6.628554853485874,0,0.0,0.0,0.0,0.75859375,0.10114583333333332
2022-07-23 23:00:00,2022,chukchi,6.613923040444265,0,0.0,0.0,0.0,0.88671875,0.11822916666666666
2022-07-24 00:00:00,2022,chukchi,6.608410586862889,0,0.0,0.0,0.0,0.91953125,0.12260416666666667
2022-07-24 01:00:00,2022,chukchi,6.602273231887244,0,0.0,0.0,0.0,0.9484375,0.12645833333333334
2022-07-24 07:00:00,2022,chukchi,4.154245640980849,1,0.0,0.0,0.0,0.94365234375,0.1258203125
2022-07-24 11:00:00,2022,chukchi,6.199916949490674,0,0.0,0.034571329752604164,0.0,0.90576171875,0.12998725043402778
2022-07-24 14:00:00,2022,chukchi,6.23305999818476,0,0.0,0.0,0.0,0.84638671875,0.1128515625
2022-07-24 16:00:00,2022,chukchi,6.377283888159752,0,0.0,0.03007682164510091,0.0,0.74990234375,0.10800746493869356
2022-07-24 19:00:00,2022,chukchi,6.871130314335392,0,0.0,0.0983436902364095,0.0,0.78193359375,0.13048279656304254
2022-07-24 20:00:00,2022,chukchi,6.709900640494686,0,0.0,0.1077352523803711,0.0,0.82412109375,0.13861221313476563
2022-07-24 21:00:00,2022,chukchi,6.711390896633506,0,0.0,0.13975721995035809,0.0,0.7044921875,0.13120088365342883
2022-07-24 22:00:00,2022,chukchi,6.651666626145197,0,0.0,0.13038291931152343,0.0,0.5810546875,0.11224273681640624
2022-07-24 23:00:00,2022,chukchi,5.764620318223854,0,0.0,0.13770039876302084,0.0,0.3529296875,0.08377739800347223
2022-07-25 04:00:00,2022,chukchi,6.14545136087603,0,0.0,0.23999354044596355,0.0,0.53740234375,0.13565192328559028
2022-07-25 05:00:00,2022,chukchi,6.165696845615051,0,0.0,0.22767963409423828,0.0,0.53974609375,0.13268071492513023
2022-07-25 06:00:00,2022,chukchi,6.104792732391141,0,0.0,0.22767963409423828,0.0,0.53974609375,0.13268071492513023
2022-07-25 07:00:00,2022,chukchi,6.150800511149553,0,0.0,0.2109050750732422,0.0,0.55849609375,0.13070749918619792
2022-07-25 08:00:00,2022,chukchi,6.1395662959727115,0,0.0,0.1971187909444173,0.0,0.57880859375,0.12973949008517796
2022-07-25 09:00:00,2022,chukchi,6.0253635378911286,0,0.0,0.24083550771077475,0.0,0.5943359375,0.14346759372287327
2022-07-25 10:00:00,2022,chukchi,5.980604727922953,0,0.0,0.24405663808186848,0.0,0.6021484375,0.14536822848849826
2022-07-25 15:00:00,2022,chukchi,6.1409667129801715,0,0.0,0.25271600087483725,0.0,0.55966796875,0.1420133293999566
2022-07-25 16:00:00,2022,chukchi,6.140734730428324,0,0.0,0.2661027272542318,0.0,0.57529296875,0.1476664564344618
2022-07-25 17:00:00,2022,chukchi,6.206450480496132,0,0.0,0.28279158274332683,0.0,0.60498046875,0.1560751512315538
2022-07-25 18:00:00,2022,chukchi,6.3000133541397725,0,0.0,0.3074794769287109,0.0,0.64013671875,0.16734608968098957
2022-07-25 19:00:00,2022,chukchi,5.35315218572181,0,0.0,0.319826316833496,0.0,0.66669921875,0.17418024698893225
2022-07-25 23:00:00,2022,chukchi,5.9640169330758885,0,0.0,0.4161066691080729,0.0,0.81806640625,0.2200372992621528
2022-07-26 00:00:00,2022,chukchi,6.077908357639585,0,0.0,0.40447050730387357,0.0,0.82431640625,0.21776765611436627
2022-07-26 01:00:00,2022,chukchi,6.094734398513834,0,0.0,0.40447050730387357,0.0,0.82431640625,0.21776765611436627
2022-07-26 02:00:00,2022,chukchi,5.9932526227096705,0,0.0,0.38553155263264977,0.0,0.83603515625,0.21427976820203992
2022-07-26 03:00:00,2022,chukchi,6.181422656214633,0,0.0,0.5376383463541666,0.0,0.6939453125,0.2358962673611111
2022-07-26 04:00:00,2022,chukchi,6.22127364901773,0,0.0,0.5130301793416341,0.0,0.7275390625,0.2338132561577691
2022-07-26 11:00:00,2022,chukchi,6.081218164741731,0,0.0,0.3906296412150065,0.0,0.78818359375,0.20925905015733506
2022-07-26 12:00:00,2022,chukchi,6.154448343067711,0,0.0,0.3595269521077475,0.0,0.81943359375,0.20513166639539931
2022-07-26 14:00:00,2022,chukchi,5.977298602979535,0,0.0,0.3390796661376953,0.0,0.84052734375,0.20249155680338543
