datetime,n_sec,latitude,longitude,temp_c,rh,wspd,wspd_max,wdir,pres_hpa,heading,sog_ms,cog_deg,qc_bad_temp,qc_bad_wspd,qc_bad_pres,wspd_zero_frac,cruise_year,t2m_C,wind_ms,siconc,d2m_C,era5_lat,era5_lon,era5_region
2021-08-23 19:00:00,3573,74.331148,168.1409526666667,-1.03,99.1,9.5,19.2,339.69144971393627,1015.08,322.411721652794,3.08031690056958,322.1399223693876,0.0,0.0,0.0,0.0,2021,0.111480712890625,6.901142120361328,0.0,-0.616302490234375,74.25,168.25,east_siberian
2021-08-23 20:00:00,3566,74.40276349999999,167.91989766666669,-0.88,99.2,8.5,20.0,337.89659969414276,1015.57,323.58510409700193,2.8320417350155336,320.4353603460102,0.0,0.0,0.0,0.0,2021,0.216949462890625,6.840238571166992,0.0,-0.493255615234375,74.5,168.0,east_siberian
2021-08-23 21:00:00,3480,74.43753383333333,167.81730083333332,-0.8,99.2,7.3,15.5,324.13006531606317,1016.51,22.784238780560266,0.0085944742448074,238.8407072760388,0.0,0.0,0.0,0.0,2021,-0.140960693359375,6.274957180023193,0.0,-0.784515380859375,74.5,167.75,east_siberian
2021-08-23 22:00:00,3514,74.43754383333334,167.81719900000002,-0.76,99.3,7.6,14.3,320.58146135562197,1016.54,9.998236018500524,0.0075818511507694,87.57104917943389,0.0,0.0,0.0,0.0,2021,-0.140960693359375,6.274957180023193,0.0,-0.784515380859375,74.5,167.75,east_siberian
2021-08-23 23:00:00,3528,74.43753966666667,167.81708550000002,-0.64,99.3,7.4,16.6,310.8639119761716,1016.54,346.60247574531746,0.0101850649490816,305.60226109747396,0.0002834467120181,0.0,0.0002834467120181,0.0,2021,-0.140960693359375,6.274957180023193,0.0,-0.784515380859375,74.5,167.75,east_siberian
2021-08-24 00:00:00,3558,74.5012025,167.9949354166667,-0.53,99.4,5.9,10.4,298.90558303246587,1016.39,358.5948840223175,4.356021862608361,45.75733913130394,0.0,0.0,0.0,0.0,2021,-0.103851318359375,6.352718353271484,0.0,-0.755218505859375,74.5,168.0,east_siberian
2021-08-24 01:00:00,3535,74.50400533333332,168.0000435,-0.42,99.4,6.6,13.1,306.2348551717816,1015.91,256.9468142281594,0.0050402336510467,137.04728191505353,0.0002828854314002,0.0,0.0002828854314002,0.0,2021,-0.103851318359375,6.352718353271484,0.0,-0.755218505859375,74.5,168.0,east_siberian
2021-08-24 02:00:00,3529,74.504002,168.00005533333334,-0.28,99.4,6.3,13.7,294.69457749413505,1015.68,236.48088305544903,0.0040884860205418,243.65761220089337,0.0,0.0,0.0,0.0,2021,-0.103851318359375,6.352718353271484,0.0,-0.755218505859375,74.5,168.0,east_siberian
2021-08-24 03:00:00,3550,74.43759866666666,167.81725016666667,-0.36,99.4,7.1,13.5,272.2670610463063,1015.19,282.35945957049205,0.1441381129171354,229.35446764167932,0.0,0.0,0.0,0.0,2021,-0.430267333984375,6.836705684661865,0.0,-1.497650146484375,74.5,167.75,east_siberian
2021-08-24 04:00:00,3550,74.43754633333333,167.81694433333334,-0.46,99.3,7.3,13.3,271.64729896869096,1015.0,297.48169294648767,0.0244339391067555,278.817451009458,0.0,0.0,0.0,0.0,2021,-0.430267333984375,6.836705684661865,0.0,-1.497650146484375,74.5,167.75,east_siberian
2021-08-24 05:00:00,3531,74.41252549999999,167.5862905,-0.85,99.2,7.6,16.5,275.10436379506353,1014.44,271.16874900803214,0.1171818135887378,236.48627569973263,0.0,0.0,0.0,0.0,2021,-0.451751708984375,6.796553134918213,0.0,-1.524993896484375,74.5,167.5,east_siberian
2021-08-24 06:00:00,3569,74.38386916666667,167.45828983333334,-1.0,99.3,7.7,17.6,277.48728326941387,1013.95,236.98442062082503,3.087637991789465,230.91070599908275,0.0,0.0,0.0,0.0,2021,-0.451751708984375,6.796553134918213,0.0,-1.524993896484375,74.5,167.5,east_siberian
2021-08-24 07:00:00,3527,74.33902683333334,167.25608183333333,-1.27,99.2,7.0,14.6,261.85773343878213,1013.73,301.14365607494534,0.0120184775405391,250.7495970333583,0.0005670541536716,0.0,0.0002835270768358,0.0,2021,-0.496673583984375,6.315817356109619,0.0,-1.560150146484375,74.25,167.25,east_siberian
2021-08-24 08:00:00,3557,74.32788633333332,167.3808503333333,-0.92,99.2,6.6,14.1,270.0665516329541,1013.5,73.4377720505899,3.154442877820445,77.60716934884984,0.0,0.0,0.0,0.0,2021,-0.484954833984375,6.335444450378418,0.0,-1.552337646484375,74.25,167.5,east_siberian
2021-08-24 09:00:00,3583,74.390434,167.7059826666667,0.48,91.2,6.7,10.7,259.74914189652253,1012.83,42.9209896852999,3.9665686870855663,45.54084079128676,0.0,0.0,0.0,0.0,2021,-0.849700927734375,6.436084270477295,0.0,-1.664154052734375,74.5,167.75,east_siberian
2021-08-24 10:00:00,3562,74.437605,167.8174565,-0.8,97.5,2.9,12.5,263.7601617892552,1012.08,341.2543635961032,0.0037714084348839,333.6364195477494,0.0,0.0,0.0,0.0,2021,-0.849700927734375,6.436084270477295,0.0,-1.664154052734375,74.5,167.75,east_siberian
2021-08-24 11:00:00,3556,74.43760666666667,167.817454,-0.75,94.5,2.6,7.8,261.82085533569034,1011.4,344.9996906679689,0.0036152266623487,83.77308203053659,0.0,0.0,0.0,0.0,2021,-0.849700927734375,6.436084270477295,0.0,-1.664154052734375,74.5,167.75,east_siberian
2021-08-24 12:00:00,3556,74.43760016666667,167.822744,-0.66,95.5,5.9,11.7,254.69729145875803,1010.91,25.07778787738075,0.8948853850478506,83.33693555490728,0.0,0.0,0.0,0.0,2021,-0.849700927734375,6.436084270477295,0.0,-1.664154052734375,74.5,167.75,east_siberian
2021-08-24 13:00:00,3567,74.46891083333334,168.05854216666663,-0.71,96.8,7.0,10.9,242.50525675974907,1010.13,53.94025356415175,2.8016030006724733,53.84310245917323,0.0,0.0,0.0,0.0,2021,-0.818450927734375,6.482428073883057,0.0,-1.613372802734375,74.5,168.0,east_siberian
2021-08-24 14:00:00,3569,74.46065933333333,168.26021116666664,-1.0,98.0,8.8,18.1,242.12167502527973,1008.85,172.87150172468588,2.613729507778722,165.7678427397205,0.0,0.0,0.0,0.0,2021,-0.804779052734375,6.536415100097656,0.0,-1.605560302734375,74.5,168.25,east_siberian
2021-08-24 15:00:00,3285,74.40258183333334,168.09240283333335,-1.21,98.5,8.7,17.1,225.52010111905213,1007.38,240.3387632345288,3.1775926485008545,239.47447337646997,0.0006088280060882,0.0,0.0003044140030441,0.0,2021,-1.171966552734375,7.853111267089844,0.0,-2.668060302734375,74.5,168.0,east_siberian
2021-08-24 16:00:00,3504,74.43756133333333,167.81712650000003,-1.21,98.2,7.9,17.6,205.21341498125452,1006.52,278.0913142865228,0.0664079330082598,310.37381613157766,0.0,0.0,0.0,0.0,2021,-1.211029052734375,7.7858781814575195,0.0,-2.554779052734375,74.5,167.75,east_siberian
